variable_name,value,value_label
W3_HUMFL3_1,6.0,6
W3_HUMFL3_1,7.0,7 – Somewhat true of me
W3_HUMFL3_1,8.0,8
W3_HUMFL3_1,9.0,9
W3_HUMFL3_1,10.0,10 – Completely true of me
W3_HUMFL3_2,-1.0,Skipped
W3_HUMFL3_2,0.0,0 – Not true of me
W3_HUMFL3_2,1.0,1
W3_HUMFL3_2,2.0,2
W3_HUMFL3_2,3.0,3 -Not very true of me
W3_HUMFL3_2,4.0,4
W3_HUMFL3_2,5.0,5  - Neither
W3_HUMFL3_2,6.0,6
W3_HUMFL3_2,7.0,7 – Somewhat true of me
W3_HUMFL3_2,8.0,8
W3_HUMFL3_2,9.0,9
W3_HUMFL3_2,10.0,10 – Completely true of me
W3_HUMFL3_3,-1.0,Skipped
W3_HUMFL3_3,0.0,0 – Not true of me
W3_HUMFL3_3,1.0,1
W3_HUMFL3_3,2.0,2
W3_HUMFL3_3,3.0,3 -Not very true of me
W3_HUMFL3_3,4.0,4
W3_HUMFL3_3,5.0,5  - Neither
W3_HUMFL3_3,6.0,6
W3_HUMFL3_3,7.0,7 – Somewhat true of me
W3_HUMFL3_3,8.0,8
W3_HUMFL3_3,9.0,9
W3_HUMFL3_3,10.0,10 – Completely true of me
W3_HUMFL6_1,-1.0,Skipped
W3_HUMFL6_1,0.0,0 – Worry all of the time
W3_HUMFL6_1,1.0,1
W3_HUMFL6_1,2.0,2
W3_HUMFL6_1,3.0,3 -Worry a lot of the time
W3_HUMFL6_1,4.0,4
W3_HUMFL6_1,5.0,5  - Neither
W3_HUMFL6_1,6.0,6
W3_HUMFL6_1,7.0,7 – Worry some of the time
W3_HUMFL6_1,8.0,8
W3_HUMFL6_1,9.0,9
W3_HUMFL6_1,10.0,10 – Do not ever worry
W3_HUMFL6_2,-1.0,Skipped
W3_HUMFL6_2,0.0,0 – Worry all of the time
W3_HUMFL6_2,1.0,1
W3_HUMFL6_2,2.0,2
W3_HUMFL6_2,3.0,3 -Worry a lot of the time
W3_HUMFL6_2,4.0,4
W3_HUMFL6_2,5.0,5  - Neither
W3_HUMFL6_2,6.0,6
W3_HUMFL6_2,7.0,7 – Worry some of the time
W3_HUMFL6_2,8.0,8
W3_HUMFL6_2,9.0,9
W3_HUMFL6_2,10.0,10 – Do not ever worry
W3_Hope1,-1.0,Skipped
W3_Hope1,1.0,1 – Extremely worried
W3_Hope1,2.0,2
W3_Hope1,3.0,3 – Worried
W3_Hope1,4.0,4
W3_Hope1,5.0,5 – Neither hopeful nor worried
W3_Hope1,6.0,6
W3_Hope1,7.0,7 – Hopeful
W3_Hope1,8.0,8
W3_Hope1,9.0,9
W3_Hope1,10.0,10 – Extremely hopeful
W3_Media_1,-1.0,Skipped
W3_Media_1,1.0,Never
W3_Media_1,2.0,Rarely
W3_Media_1,3.0,Sometimes
W3_Media_1,4.0,Fairly often
W3_Media_1,5.0,Every day
W3_Media_2,-1.0,Skipped
W3_Media_2,1.0,Never
W3_Media_2,2.0,Rarely
W3_Media_2,3.0,Sometimes
W3_Media_2,4.0,Fairly often
W3_Media_2,5.0,Every day
W3_Media_3,-1.0,Skipped
W3_Media_3,1.0,Never
W3_Media_3,2.0,Rarely
W3_Media_3,3.0,Sometimes
W3_Media_3,4.0,Fairly often
W3_Media_3,5.0,Every day
W3_Media_4,-1.0,Skipped
W3_Media_4,1.0,Never
W3_Media_4,2.0,Rarely
W3_Media_4,3.0,Sometimes
W3_Media_4,4.0,Fairly often
W3_Media_4,5.0,Every day
W3_Media_5,-1.0,Skipped
W3_Media_5,1.0,Never
W3_Media_5,2.0,Rarely
W3_Media_5,3.0,Sometimes
W3_Media_5,4.0,Fairly often
W3_Media_5,5.0,Every day
W3_Media_6,-1.0,Skipped
W3_Media_6,1.0,Never
W3_Media_6,2.0,Rarely
W3_Media_6,3.0,Sometimes
W3_Media_6,4.0,Fairly often
W3_Media_6,5.0,Every day
W3_Media_7,-1.0,Skipped
W3_Media_7,1.0,Never
W3_Media_7,2.0,Rarely
W3_Media_7,3.0,Sometimes
W3_Media_7,4.0,Fairly often
W3_Media_7,5.0,Every day
W3_Fed_Respect,-1.0,Skipped
W3_Fed_Respect,1.0,No respect at all
W3_Fed_Respect,2.0,A little respect
W3_Fed_Respect,3.0,A fair amount of respect
W3_Fed_Respect,4.0,A great deal of respect
W3_State_Respect,-1.0,Skipped
W3_State_Respect,1.0,No respect at all
W3_State_Respect,2.0,A little respect
W3_State_Respect,3.0,A fair amount of respect
W3_State_Respect,4.0,A great deal of respect
W3_Local_Respect,-1.0,Skipped
W3_Local_Respect,1.0,No respect at all
W3_Local_Respect,2.0,A little respect
W3_Local_Respect,3.0,A fair amount of respect
W3_Local_Respect,4.0,A great deal of respect
W3_Fed_Trust,-1.0,Skipped
W3_Fed_Trust,1.0,No trust at all
W3_Fed_Trust,2.0,A little trust
W3_Fed_Trust,3.0,A fair amount
W3_Fed_Trust,4.0,A great deal of trust
W3_State_Trust,-1.0,Skipped
W3_State_Trust,1.0,No trust at all
W3_State_Trust,2.0,A little trust
W3_State_Trust,3.0,A fair amount
W3_State_Trust,4.0,A great deal of trust
W3_Local_Trust,-1.0,Skipped
W3_Local_Trust,1.0,No trust at all
W3_Local_Trust,2.0,A little trust
W3_Local_Trust,3.0,A fair amount
W3_Local_Trust,4.0,A great deal of trust
W3_POLEFFA1_1,-1.0,Skipped
W3_POLEFFA1_1,1.0,Strongly disagree
W3_POLEFFA1_1,2.0,Disagree
W3_POLEFFA1_1,3.0,Neither agree nor disagree
W3_POLEFFA1_1,4.0,Agree
W3_POLEFFA1_1,5.0,Strongly agree
W3_POLEFFA1_2,-1.0,Skipped
W3_POLEFFA1_2,1.0,Strongly disagree
W3_POLEFFA1_2,2.0,Disagree
W3_POLEFFA1_2,3.0,Neither agree nor disagree
W3_POLEFFA1_2,4.0,Agree
W3_POLEFFA1_2,5.0,Strongly agree
W3_POLINT_BASE,-1.0,Skipped
W3_POLINT_BASE,1.0,A great deal of interest
W3_POLINT_BASE,2.0,A fair amount of interest
W3_POLINT_BASE,3.0,Only a little interest
W3_POLINT_BASE,4.0,No interest at all
W3_POLINT_LMORE,-1.0,Skipped
W3_POLINT_LMORE,1.0,A great deal of interest
W3_POLINT_LMORE,2.0,A fair amount of interest
W3_POLINT_LMORE,3.0,Only a little interest
W3_POLINT_LMORE,4.0,No interest at all
W3_POLINT_PART,-1.0,Skipped
W3_POLINT_PART,1.0,A great deal of interest
W3_POLINT_PART,2.0,A fair amount of interest
W3_POLINT_PART,3.0,Only a little interest
W3_POLINT_PART,4.0,No interest at all
W3_POLINT_INFO,-1.0,Skipped
W3_POLINT_INFO,1.0,A great deal of interest
W3_POLINT_INFO,2.0,A fair amount of interest
W3_POLINT_INFO,3.0,Only a little interest
W3_POLINT_INFO,4.0,No interest at all
W3_UDEMOCA_1,-1.0,Skipped
W3_UDEMOCA_1,1.0,Not at all important for democracy
W3_UDEMOCA_1,2.0,Low importance for democracy
W3_UDEMOCA_1,3.0,Neutral
W3_UDEMOCA_1,4.0,Very important for democracy
W3_UDEMOCA_1,5.0,Extremely important for democracy
W3_UDEMOCA_2,-1.0,Skipped
W3_UDEMOCA_2,1.0,Not at all important for democracy
W3_UDEMOCA_2,2.0,Low importance for democracy
W3_UDEMOCA_2,3.0,Neutral
W3_UDEMOCA_2,4.0,Very important for democracy
W3_UDEMOCA_2,5.0,Extremely important for democracy
W3_UDEMOCA_3,-1.0,Skipped
W3_UDEMOCA_3,1.0,Not at all important for democracy
W3_UDEMOCA_3,2.0,Low importance for democracy
W3_UDEMOCA_3,3.0,Neutral
W3_UDEMOCA_3,4.0,Very important for democracy
W3_UDEMOCA_3,5.0,Extremely important for democracy
W3_UDEMOCA_4,-1.0,Skipped
W3_UDEMOCA_4,1.0,Not at all important for democracy
W3_UDEMOCA_4,2.0,Low importance for democracy
W3_UDEMOCA_4,3.0,Neutral
W3_UDEMOCA_4,4.0,Very important for democracy
W3_UDEMOCA_4,5.0,Extremely important for democracy
W3_UDEMOCB_1,-1.0,Skipped
W3_UDEMOCB_1,1.0,Not at all important for democracy
W3_UDEMOCB_1,2.0,Low importance for democracy
W3_UDEMOCB_1,3.0,Neutral
W3_UDEMOCB_1,4.0,Very important for democracy
W3_UDEMOCB_1,5.0,Extremely important for democracy
W3_UDEMOCB_2,-1.0,Skipped
W3_UDEMOCB_2,1.0,Not at all important for democracy
W3_UDEMOCB_2,2.0,Low importance for democracy
W3_UDEMOCB_2,3.0,Neutral
W3_UDEMOCB_2,4.0,Very important for democracy
W3_UDEMOCB_2,5.0,Extremely important for democracy
W3_UDEMOCB_3,-1.0,Skipped
W3_UDEMOCB_3,1.0,Not at all important for democracy
W3_UDEMOCB_3,2.0,Low importance for democracy
W3_UDEMOCB_3,3.0,Neutral
W3_UDEMOCB_3,4.0,Very important for democracy
W3_UDEMOCB_3,5.0,Extremely important for democracy
W3_UDEMOCB_4,-1.0,Skipped
W3_UDEMOCB_4,1.0,Not at all important for democracy
W3_UDEMOCB_4,2.0,Low importance for democracy
W3_UDEMOCB_4,3.0,Neutral
W3_UDEMOCB_4,4.0,Very important for democracy
W3_UDEMOCB_4,5.0,Extremely important for democracy
W3_UDEMOCC_1,-1.0,Skipped
W3_UDEMOCC_1,1.0,Not at all important for democracy
W3_UDEMOCC_1,2.0,Low importance for democracy
W3_UDEMOCC_1,3.0,Neutral
W3_UDEMOCC_1,4.0,Very important for democracy
W3_UDEMOCC_1,5.0,Extremely important for democracy
W3_UDEMOCC_2,-1.0,Skipped
W3_UDEMOCC_2,1.0,Not at all important for democracy
W3_UDEMOCC_2,2.0,Low importance for democracy
W3_UDEMOCC_2,3.0,Neutral
W3_UDEMOCC_2,4.0,Very important for democracy
W3_UDEMOCC_2,5.0,Extremely important for democracy
W3_UDEMOCC_3,-1.0,Skipped
W3_UDEMOCC_3,1.0,Not at all important for democracy
W3_UDEMOCC_3,2.0,Low importance for democracy
W3_UDEMOCC_3,3.0,Neutral
W3_UDEMOCC_3,4.0,Very important for democracy
W3_UDEMOCC_3,5.0,Extremely important for democracy
W3_UDEMOCC_4,-1.0,Skipped
W3_UDEMOCC_4,1.0,Not at all important for democracy
W3_UDEMOCC_4,2.0,Low importance for democracy
W3_UDEMOCC_4,3.0,Neutral
W3_UDEMOCC_4,4.0,Very important for democracy
W3_UDEMOCC_4,5.0,Extremely important for democracy
W3_UDEMOCD_1,-1.0,Skipped
W3_UDEMOCD_1,1.0,Not at all important for democracy
W3_UDEMOCD_1,2.0,Low importance for democracy
W3_UDEMOCD_1,3.0,Neutral
W3_UDEMOCD_1,4.0,Very important for democracy
W3_UDEMOCD_1,5.0,Extremely important for democracy
W3_UDEMOCD_2,-1.0,Skipped
W3_UDEMOCD_2,1.0,Not at all important for democracy
W3_UDEMOCD_2,2.0,Low importance for democracy
W3_UDEMOCD_2,3.0,Neutral
W3_UDEMOCD_2,4.0,Very important for democracy
W3_UDEMOCD_2,5.0,Extremely important for democracy
W3_UDEMOCD_3,-1.0,Skipped
W3_UDEMOCD_3,1.0,Not at all important for democracy
W3_UDEMOCD_3,2.0,Low importance for democracy
W3_UDEMOCD_3,3.0,Neutral
W3_UDEMOCD_3,4.0,Very important for democracy
W3_UDEMOCD_3,5.0,Extremely important for democracy
W3_UDEMOCD_4,-1.0,Skipped
W3_UDEMOCD_4,1.0,Not at all important for democracy
W3_UDEMOCD_4,2.0,Low importance for democracy
W3_UDEMOCD_4,3.0,Neutral
W3_UDEMOCD_4,4.0,Very important for democracy
W3_UDEMOCD_4,5.0,Extremely important for democracy
W3_Fed_Servants_1,-1.0,Skipped
W3_Fed_Servants_1,1.0,Completely agree
W3_Fed_Servants_1,2.0,Mostly agree
W3_Fed_Servants_1,3.0,Neutral
W3_Fed_Servants_1,4.0,Mostly disagree
W3_Fed_Servants_1,5.0,Completely disagree
W3_Fed_Servants_2,-1.0,Skipped
W3_Fed_Servants_2,1.0,Completely agree
W3_Fed_Servants_2,2.0,Mostly agree
W3_Fed_Servants_2,3.0,Neutral
W3_Fed_Servants_2,4.0,Mostly disagree
W3_Fed_Servants_2,5.0,Completely disagree
W3_Fed_Servants_3,-1.0,Skipped
W3_Fed_Servants_3,1.0,Completely agree
W3_Fed_Servants_3,2.0,Mostly agree
W3_Fed_Servants_3,3.0,Neutral
W3_Fed_Servants_3,4.0,Mostly disagree
W3_Fed_Servants_3,5.0,Completely disagree
W3_Fed_Servants_4,-1.0,Skipped
W3_Fed_Servants_4,1.0,Completely agree
W3_Fed_Servants_4,2.0,Mostly agree
W3_Fed_Servants_4,3.0,Neutral
W3_Fed_Servants_4,4.0,Mostly disagree
W3_Fed_Servants_4,5.0,Completely disagree
W3_State_Servants_1,-1.0,Skipped
W3_State_Servants_1,1.0,Completely agree
W3_State_Servants_1,2.0,Mostly agree
W3_State_Servants_1,3.0,Neutral
W3_State_Servants_1,4.0,Mostly disagree
W3_State_Servants_1,5.0,Completely disagree
W3_State_Servants_2,-1.0,Skipped
W3_State_Servants_2,1.0,Completely agree
W3_State_Servants_2,2.0,Mostly agree
W3_State_Servants_2,3.0,Neutral
W3_State_Servants_2,4.0,Mostly disagree
W3_State_Servants_2,5.0,Completely disagree
W3_State_Servants_3,-1.0,Skipped
W3_State_Servants_3,1.0,Completely agree
W3_State_Servants_3,2.0,Mostly agree
W3_State_Servants_3,3.0,Neutral
W3_State_Servants_3,4.0,Mostly disagree
W3_State_Servants_3,5.0,Completely disagree
W3_State_Servants_4,-1.0,Skipped
W3_State_Servants_4,1.0,Completely agree
W3_State_Servants_4,2.0,Mostly agree
W3_State_Servants_4,3.0,Neutral
W3_State_Servants_4,4.0,Mostly disagree
W3_State_Servants_4,5.0,Completely disagree
W3_Local_Servants_1,-1.0,Skipped
W3_Local_Servants_1,1.0,Completely agree
W3_Local_Servants_1,2.0,Mostly agree
W3_Local_Servants_1,3.0,Neutral
W3_Local_Servants_1,4.0,Mostly disagree
W3_Local_Servants_1,5.0,Completely disagree
W3_Local_Servants_2,-1.0,Skipped
W3_Local_Servants_2,1.0,Completely agree
W3_Local_Servants_2,2.0,Mostly agree
W3_Local_Servants_2,3.0,Neutral
W3_Local_Servants_2,4.0,Mostly disagree
W3_Local_Servants_2,5.0,Completely disagree
W3_Local_Servants_3,-1.0,Skipped
W3_Local_Servants_3,1.0,Completely agree
W3_Local_Servants_3,2.0,Mostly agree
W3_Local_Servants_3,3.0,Neutral
W3_Local_Servants_3,4.0,Mostly disagree
W3_Local_Servants_3,5.0,Completely disagree
W3_Local_Servants_4,-1.0,Skipped
W3_Local_Servants_4,1.0,Completely agree
W3_Local_Servants_4,2.0,Mostly agree
W3_Local_Servants_4,3.0,Neutral
W3_Local_Servants_4,4.0,Mostly disagree
W3_Local_Servants_4,5.0,Completely disagree
W3_ISSUEA_1,-1.0,Skipped
W3_ISSUEA_1,1.0,Not at all helpful
W3_ISSUEA_1,2.0,Slightly helpful
W3_ISSUEA_1,3.0,Neutral
W3_ISSUEA_1,4.0,Helpful
W3_ISSUEA_1,5.0,Very helpful
W3_ISSUEA_1,6.0,Don’t know
W3_ISSUEA_2,-1.0,Skipped
W3_ISSUEA_2,1.0,Not at all helpful
W3_ISSUEA_2,2.0,Slightly helpful
W3_ISSUEA_2,3.0,Neutral
W3_ISSUEA_2,4.0,Helpful
W3_ISSUEA_2,5.0,Very helpful
W3_ISSUEA_2,6.0,Don’t know
W3_ISSUEA_3,-1.0,Skipped
W3_ISSUEA_3,1.0,Not at all helpful
W3_ISSUEA_3,2.0,Slightly helpful
W3_ISSUEA_3,3.0,Neutral
W3_ISSUEA_3,4.0,Helpful
W3_ISSUEA_3,5.0,Very helpful
W3_ISSUEA_3,6.0,Don’t know
W3_ISSUEA_4,-1.0,Skipped
W3_ISSUEA_4,1.0,Not at all helpful
W3_ISSUEA_4,2.0,Slightly helpful
W3_ISSUEA_4,3.0,Neutral
W3_ISSUEA_4,4.0,Helpful
W3_ISSUEA_4,5.0,Very helpful
W3_ISSUEA_4,6.0,Don’t know
W3_ISSUEA_5,-1.0,Skipped
W3_ISSUEA_5,1.0,Not at all helpful
W3_ISSUEA_5,2.0,Slightly helpful
W3_ISSUEA_5,3.0,Neutral
W3_ISSUEA_5,4.0,Helpful
W3_ISSUEA_5,5.0,Very helpful
W3_ISSUEA_5,6.0,Don’t know
W3_ISSUEB_1,-1.0,Skipped
W3_ISSUEB_1,1.0,Not at all helpful
W3_ISSUEB_1,2.0,Slightly helpful
W3_ISSUEB_1,3.0,Neutral
W3_ISSUEB_1,4.0,Helpful
W3_ISSUEB_1,5.0,Very helpful
W3_ISSUEB_1,6.0,Don’t know
W3_ISSUEB_2,-1.0,Skipped
W3_ISSUEB_2,1.0,Not at all helpful
W3_ISSUEB_2,2.0,Slightly helpful
W3_ISSUEB_2,3.0,Neutral
W3_ISSUEB_2,4.0,Helpful
W3_ISSUEB_2,5.0,Very helpful
W3_ISSUEB_2,6.0,Don’t know
W3_ISSUEB_3,-1.0,Skipped
W3_ISSUEB_3,1.0,Not at all helpful
W3_ISSUEB_3,2.0,Slightly helpful
W3_ISSUEB_3,3.0,Neutral
W3_ISSUEB_3,4.0,Helpful
W3_ISSUEB_3,5.0,Very helpful
W3_ISSUEB_3,6.0,Don’t know
W3_ISSUEB_4,-1.0,Skipped
W3_ISSUEB_4,1.0,Not at all helpful
W3_ISSUEB_4,2.0,Slightly helpful
W3_ISSUEB_4,3.0,Neutral
W3_ISSUEB_4,4.0,Helpful
W3_ISSUEB_4,5.0,Very helpful
W3_ISSUEB_4,6.0,Don’t know
W3_ISSUEB_5,-1.0,Skipped
W3_ISSUEB_5,1.0,Not at all helpful
W3_ISSUEB_5,2.0,Slightly helpful
W3_ISSUEB_5,3.0,Neutral
W3_ISSUEB_5,4.0,Helpful
W3_ISSUEB_5,5.0,Very helpful
W3_ISSUEB_5,6.0,Don’t know
W3_DISCUSS_1,-1.0,Skipped
W3_DISCUSS_1,1.0,Never
W3_DISCUSS_1,2.0,Rarely
W3_DISCUSS_1,3.0,Sometimes
W3_DISCUSS_1,4.0,Often
W3_DISCUSS_1,5.0,Always
W3_DISCUSS_2,-1.0,Skipped
W3_DISCUSS_2,1.0,Never
W3_DISCUSS_2,2.0,Rarely
W3_DISCUSS_2,3.0,Sometimes
W3_DISCUSS_2,4.0,Often
W3_DISCUSS_2,5.0,Always
W3_DISCUSS_3,-1.0,Skipped
W3_DISCUSS_3,1.0,Never
W3_DISCUSS_3,2.0,Rarely
W3_DISCUSS_3,3.0,Sometimes
W3_DISCUSS_3,4.0,Often
W3_DISCUSS_3,5.0,Always
W3_DISCUSS_4,-1.0,Skipped
W3_DISCUSS_4,1.0,Never
W3_DISCUSS_4,2.0,Rarely
W3_DISCUSS_4,3.0,Sometimes
W3_DISCUSS_4,4.0,Often
W3_DISCUSS_4,5.0,Always
W3_COMMUNITY_1,-1.0,Skipped
W3_COMMUNITY_1,1.0,Very difficult
W3_COMMUNITY_1,2.0,Difficult
W3_COMMUNITY_1,3.0,Neutral
W3_COMMUNITY_1,4.0,Easy
W3_COMMUNITY_1,5.0,Very easy
W3_COMMUNITY_2,-1.0,Skipped
W3_COMMUNITY_2,1.0,Very difficult
W3_COMMUNITY_2,2.0,Difficult
W3_COMMUNITY_2,3.0,Neutral
W3_COMMUNITY_2,4.0,Easy
W3_COMMUNITY_2,5.0,Very easy
W3_COMMUNITY_3,-1.0,Skipped
W3_COMMUNITY_3,1.0,Very difficult
W3_COMMUNITY_3,2.0,Difficult
W3_COMMUNITY_3,3.0,Neutral
W3_COMMUNITY_3,4.0,Easy
W3_COMMUNITY_3,5.0,Very easy
W3_DSTRONG_1_1,-1.0,Skipped
W3_DSTRONG_1_1,1.0,American democracy would be a lot stronger
W3_DSTRONG_1_1,2.0,American democracy would become a little stronger
W3_DSTRONG_1_1,3.0,American democracy would not change
W3_DSTRONG_1_1,4.0,American democracy would become a little weaker
W3_DSTRONG_1_1,5.0,American democracy would become a lot weaker
W3_DSTRONG_1_2,-1.0,Skipped
W3_DSTRONG_1_2,1.0,American democracy would be a lot stronger
W3_DSTRONG_1_2,2.0,American democracy would become a little stronger
W3_DSTRONG_1_2,3.0,American democracy would not change
W3_DSTRONG_1_2,4.0,American democracy would become a little weaker
W3_DSTRONG_1_2,5.0,American democracy would become a lot weaker
W3_DSTRONG_1_3,-1.0,Skipped
W3_DSTRONG_1_3,1.0,American democracy would be a lot stronger
W3_DSTRONG_1_3,2.0,American democracy would become a little stronger
W3_DSTRONG_1_3,3.0,American democracy would not change
W3_DSTRONG_1_3,4.0,American democracy would become a little weaker
W3_DSTRONG_1_3,5.0,American democracy would become a lot weaker
W3_DSTRONG_1_4,-1.0,Skipped
W3_DSTRONG_1_4,1.0,American democracy would be a lot stronger
W3_DSTRONG_1_4,2.0,American democracy would become a little stronger
W3_DSTRONG_1_4,3.0,American democracy would not change
W3_DSTRONG_1_4,4.0,American democracy would become a little weaker
W3_DSTRONG_1_4,5.0,American democracy would become a lot weaker
W3_DSTRONG_1_5,-1.0,Skipped
W3_DSTRONG_1_5,1.0,American democracy would be a lot stronger
W3_DSTRONG_1_5,2.0,American democracy would become a little stronger
W3_DSTRONG_1_5,3.0,American democracy would not change
W3_DSTRONG_1_5,4.0,American democracy would become a little weaker
W3_DSTRONG_1_5,5.0,American democracy would become a lot weaker
W3_DSTRONG_2_1,-1.0,Skipped
W3_DSTRONG_2_1,1.0,American democracy would be a lot stronger
W3_DSTRONG_2_1,2.0,American democracy would become a little stronger
W3_DSTRONG_2_1,3.0,American democracy would not change
W3_DSTRONG_2_1,4.0,American democracy would become a little weaker
W3_DSTRONG_2_1,5.0,American democracy would become a lot weaker
W3_DSTRONG_2_2,-1.0,Skipped
W3_DSTRONG_2_2,1.0,American democracy would be a lot stronger
W3_DSTRONG_2_2,2.0,American democracy would become a little stronger
W3_DSTRONG_2_2,3.0,American democracy would not change
W3_DSTRONG_2_2,4.0,American democracy would become a little weaker
W3_DSTRONG_2_2,5.0,American democracy would become a lot weaker
W3_DSTRONG_2_3,-1.0,Skipped
W3_DSTRONG_2_3,1.0,American democracy would be a lot stronger
W3_DSTRONG_2_3,2.0,American democracy would become a little stronger
W3_DSTRONG_2_3,3.0,American democracy would not change
W3_DSTRONG_2_3,4.0,American democracy would become a little weaker
W3_DSTRONG_2_3,5.0,American democracy would become a lot weaker
W3_DSTRONG_2_4,-1.0,Skipped
W3_DSTRONG_2_4,1.0,American democracy would be a lot stronger
W3_DSTRONG_2_4,2.0,American democracy would become a little stronger
W3_DSTRONG_2_4,3.0,American democracy would not change
W3_DSTRONG_2_4,4.0,American democracy would become a little weaker
W3_DSTRONG_2_4,5.0,American democracy would become a lot weaker
W3_DSTRONG_2_5,-1.0,Skipped
W3_DSTRONG_2_5,1.0,American democracy would be a lot stronger
W3_DSTRONG_2_5,2.0,American democracy would become a little stronger
W3_DSTRONG_2_5,3.0,American democracy would not change
W3_DSTRONG_2_5,4.0,American democracy would become a little weaker
W3_DSTRONG_2_5,5.0,American democracy would become a lot weaker
W3_DSTRONG_2_6,-1.0,Skipped
W3_DSTRONG_2_6,1.0,American democracy would be a lot stronger
W3_DSTRONG_2_6,2.0,American democracy would become a little stronger
W3_DSTRONG_2_6,3.0,American democracy would not change
W3_DSTRONG_2_6,4.0,American democracy would become a little weaker
W3_DSTRONG_2_6,5.0,American democracy would become a lot weaker
W3_DSTRONG_3_1,-1.0,Skipped
W3_DSTRONG_3_1,1.0,American democracy would be a lot stronger
W3_DSTRONG_3_1,2.0,American democracy would become a little stronger
W3_DSTRONG_3_1,3.0,American democracy would not change
W3_DSTRONG_3_1,4.0,American democracy would become a little weaker
W3_DSTRONG_3_1,5.0,American democracy would become a lot weaker
W3_DSTRONG_3_2,-1.0,Skipped
W3_DSTRONG_3_2,1.0,American democracy would be a lot stronger
W3_DSTRONG_3_2,2.0,American democracy would become a little stronger
W3_DSTRONG_3_2,3.0,American democracy would not change
W3_DSTRONG_3_2,4.0,American democracy would become a little weaker
W3_DSTRONG_3_2,5.0,American democracy would become a lot weaker
W3_DSTRONG_3_3,-1.0,Skipped
W3_DSTRONG_3_3,1.0,American democracy would be a lot stronger
W3_DSTRONG_3_3,2.0,American democracy would become a little stronger
W3_DSTRONG_3_3,3.0,American democracy would not change
W3_DSTRONG_3_3,4.0,American democracy would become a little weaker
W3_DSTRONG_3_3,5.0,American democracy would become a lot weaker
W3_DSTRONG_3_4,-1.0,Skipped
W3_DSTRONG_3_4,1.0,American democracy would be a lot stronger
W3_DSTRONG_3_4,2.0,American democracy would become a little stronger
W3_DSTRONG_3_4,3.0,American democracy would not change
W3_DSTRONG_3_4,4.0,American democracy would become a little weaker
W3_DSTRONG_3_4,5.0,American democracy would become a lot weaker
W3_DSTRONG_4_1,-1.0,Skipped
W3_DSTRONG_4_1,1.0,American democracy would be a lot stronger
W3_DSTRONG_4_1,2.0,American democracy would become a little stronger
W3_DSTRONG_4_1,3.0,American democracy would not change
W3_DSTRONG_4_1,4.0,American democracy would become a little weaker
W3_DSTRONG_4_1,5.0,American democracy would become a lot weaker
W3_DSTRONG_4_2,-1.0,Skipped
W3_DSTRONG_4_2,1.0,American democracy would be a lot stronger
W3_DSTRONG_4_2,2.0,American democracy would become a little stronger
W3_DSTRONG_4_2,3.0,American democracy would not change
W3_DSTRONG_4_2,4.0,American democracy would become a little weaker
W3_DSTRONG_4_2,5.0,American democracy would become a lot weaker
W3_DSTRONG_4_3,-1.0,Skipped
W3_DSTRONG_4_3,1.0,American democracy would be a lot stronger
W3_DSTRONG_4_3,2.0,American democracy would become a little stronger
W3_DSTRONG_4_3,3.0,American democracy would not change
W3_DSTRONG_4_3,4.0,American democracy would become a little weaker
W3_DSTRONG_4_3,5.0,American democracy would become a lot weaker
W3_DSTRONG_4_4,-1.0,Skipped
W3_DSTRONG_4_4,1.0,American democracy would be a lot stronger
W3_DSTRONG_4_4,2.0,American democracy would become a little stronger
W3_DSTRONG_4_4,3.0,American democracy would not change
W3_DSTRONG_4_4,4.0,American democracy would become a little weaker
W3_DSTRONG_4_4,5.0,American democracy would become a lot weaker
W3_CITZASSA1,-1.0,Skipped
W3_CITZASSA1,1.0,A very bad idea
W3_CITZASSA1,2.0,A bad idea
W3_CITZASSA1,3.0,Neutral
W3_CITZASSA1,4.0,A good idea
W3_CITZASSA1,5.0,A very good idea
W3_CITZASSA2,-1.0,Skipped
W3_CITZASSA2,1.0,A very bad idea
W3_CITZASSA2,2.0,A bad idea
W3_CITZASSA2,3.0,Neutral
W3_CITZASSA2,4.0,A good idea
W3_CITZASSA2,5.0,A very good idea
W3_CITZASSA3,-1.0,Skipped
W3_CITZASSA3,1.0,A very bad idea
W3_CITZASSA3,2.0,A bad idea
W3_CITZASSA3,3.0,Neutral
W3_CITZASSA3,4.0,A good idea
W3_CITZASSA3,5.0,A very good idea
W3_CITZASSA4,-1.0,Skipped
W3_CITZASSA4,1.0,A very bad idea
W3_CITZASSA4,2.0,A bad idea
W3_CITZASSA4,3.0,Neutral
W3_CITZASSA4,4.0,A good idea
W3_CITZASSA4,5.0,A very good idea
W3_CITZASSA5,-1.0,Skipped
W3_CITZASSA5,1.0,A very bad idea
W3_CITZASSA5,2.0,A bad idea
W3_CITZASSA5,3.0,Neutral
W3_CITZASSA5,4.0,A good idea
W3_CITZASSA5,5.0,A very good idea
W3_CITZTOPICS_1,-1.0,Skipped
W3_CITZTOPICS_1,1.0,Not a priority topic
W3_CITZTOPICS_1,2.0,Low priority topic
W3_CITZTOPICS_1,3.0,Medium priority topic
W3_CITZTOPICS_1,4.0,High priority topic
W3_CITZTOPICS_1,5.0,Essential topic
W3_CITZTOPICS_2,-1.0,Skipped
W3_CITZTOPICS_2,1.0,Not a priority topic
